,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
12833,Midwood,40.6204388,-73.95997779999999,T&D Bakery,40.599975,-73.948278,Bakery
12834,Midwood,40.6204388,-73.95997779999999,Crunch Flatbush,40.64579776452774,-73.95814920981692,Gym / Fitness Center
12835,Midwood,40.6204388,-73.95997779999999,Flatbush Food Coop,40.641195603869555,-73.9646754529375,Health Food Store
12836,Midwood,40.6204388,-73.95997779999999,Wheated,40.646609595764446,-73.97056370973587,Pizza Place
12837,Midwood,40.6204388,-73.95997779999999,Dollar Tree,40.63974522510499,-73.9525098535966,Discount Store
12838,Midwood,40.6204388,-73.95997779999999,Bar Chord,40.63933477477298,-73.96857184801993,Bar
12839,Midwood,40.6204388,-73.95997779999999,Marine Park Playground,40.607404025197226,-73.9383316040039,Playground
12840,Midwood,40.6204388,-73.95997779999999,Phở Hoài Restaurant,40.599216638985304,-73.95242240802057,Vietnamese Restaurant
12841,Midwood,40.6204388,-73.95997779999999,Brennan & Carr,40.60029524315701,-73.94219245563342,Sandwich Place
12842,Midwood,40.6204388,-73.95997779999999,Thai Farm Kitchen,40.64414842434787,-73.97604655841916,Thai Restaurant
12843,Midwood,40.6204388,-73.95997779999999,Rimini Pastry Shoppe,40.611634818730415,-73.98386460955626,Bakery
12844,Midwood,40.6204388,-73.95997779999999,La Loba Cantina,40.64565738493574,-73.97281380761366,Mexican Restaurant
12845,Midwood,40.6204388,-73.95997779999999,Golden City Seafood,40.61687966135929,-73.98575203860716,Chinese Restaurant
12846,Midwood,40.6204388,-73.95997779999999,Hunger Pang,40.64694335193882,-73.96967589855194,Asian Restaurant
12847,Midwood,40.6204388,-73.95997779999999,Sweet Rosie,40.60950761879994,-73.93173880087984,Ice Cream Shop
12848,Midwood,40.6204388,-73.95997779999999,Hinterlands Bar,40.64598481600007,-73.97204965353012,Dive Bar
12849,Midwood,40.6204388,-73.95997779999999,Cyber On U,40.59795370000001,-73.9621921,Other Repair Shop
12850,Midwood,40.6204388,-73.95997779999999,L&B Spumoni Gardens,40.59457745537681,-73.98145848172373,Pizza Place
12851,Midwood,40.6204388,-73.95997779999999,G & S Pork Store,40.60008420178529,-73.94530230198605,Deli / Bodega
12852,Midwood,40.6204388,-73.95997779999999,Island Express,40.64711056993405,-73.95810792209716,Caribbean Restaurant
12853,Midwood,40.6204388,-73.95997779999999,Carnival Fresh Market,40.64319347990897,-73.97846208034557,Grocery Store
12854,Midwood,40.6204388,-73.95997779999999,Brancaccio's,40.64840157962513,-73.97863105978755,Food & Drink Shop
12855,Midwood,40.6204388,-73.95997779999999,J & V Pizzeria,40.619841119118966,-73.98953923796894,Pizza Place
12856,Midwood,40.6204388,-73.95997779999999,Exquisite Delight,40.64909065673373,-73.94924266662322,Caribbean Restaurant
12857,Midwood,40.6204388,-73.95997779999999,Stolovaya,40.59819153473893,-73.96255456694348,Russian Restaurant
12858,Midwood,40.6204388,-73.95997779999999,Taste the Tropics,40.64046694043823,-73.94860803047597,Ice Cream Shop
12859,Midwood,40.6204388,-73.95997779999999,Carvel Ice Cream,40.61877044436057,-73.929569266128,Ice Cream Shop
12860,Midwood,40.6204388,-73.95997779999999,Parade Café,40.647498930161454,-73.97395133972168,Café
12861,Midwood,40.6204388,-73.95997779999999,The Original John's Deli,40.59705498811431,-73.985378443705,Sandwich Place
12862,Midwood,40.6204388,-73.95997779999999,Pastosa,40.616021278632786,-73.99995393871517,Gourmet Shop
12863,Midwood,40.6204388,-73.95997779999999,Sawasde Thai Cooking,40.645311,-73.979805,Thai Restaurant
12864,Midwood,40.6204388,-73.95997779999999,Sheepshead Bay Fruit & Vegetable,40.58846428661102,-73.95176490435107,Grocery Store
12865,Midwood,40.6204388,-73.95997779999999,Blue Mountain Farm,40.6309744234342,-73.92809302702906,Caribbean Restaurant
12866,Midwood,40.6204388,-73.95997779999999,Bassett Caterers,40.592149284403725,-73.95590269926214,Restaurant
12867,Midwood,40.6204388,-73.95997779999999,Sean Casey Animal Rescue,40.648224960151644,-73.97829640114318,Animal Shelter
12868,Midwood,40.6204388,-73.95997779999999,Nargis Cafe,40.58782731354533,-73.96050355872615,Eastern European Restaurant
12869,Midwood,40.6204388,-73.95997779999999,Blink Fitness,40.65190082264125,-73.9588284293373,Gym
12870,Midwood,40.6204388,-73.95997779999999,Lioni Italian Heroes,40.61575687459769,-74.00489937881197,Sandwich Place
12871,Midwood,40.6204388,-73.95997779999999,Downtown Natural Market,40.64927097526767,-73.96370682296741,Grocery Store
12872,Midwood,40.6204388,-73.95997779999999,Prospect Park Tennis Center,40.65129103601639,-73.97096809050308,Tennis Court
12873,Midwood,40.6204388,-73.95997779999999,Batata Pita Bar,40.648402,-73.978956,Middle Eastern Restaurant
12874,Midwood,40.6204388,-73.95997779999999,Peppa's Jerk Chicken,40.6549534950897,-73.9597826766333,Caribbean Restaurant
12875,Midwood,40.6204388,-73.95997779999999,MangoSeed Restaurant,40.65440267666848,-73.95955961806946,Caribbean Restaurant
12876,Midwood,40.6204388,-73.95997779999999,Prospect Park - Parkside,40.6550891646217,-73.96211991855209,Park
12877,Midwood,40.6204388,-73.95997779999999,Hamilton's,40.648706,-73.97738,American Restaurant
12878,Midwood,40.6204388,-73.95997779999999,Prospect Park Parade Ground,40.65085265211483,-73.96828651428223,Park
12879,Midwood,40.6204388,-73.95997779999999,Original Pizza,40.620783494175456,-73.91728732300375,Pizza Place
12880,Midwood,40.6204388,-73.95997779999999,Romeo Brothers Meats and Foods,40.61584244942408,-74.00482470693659,Food
12881,Midwood,40.6204388,-73.95997779999999,Risbo,40.65601193402393,-73.9599115311251,Restaurant
12882,Midwood,40.6204388,-73.95997779999999,Bionic Bagels,40.592647864562466,-73.94019897676507,Bagel Shop
12883,Midwood,40.6204388,-73.95997779999999,Bellarussian Xata,40.586439,-73.952113,Russian Restaurant
12884,Midwood,40.6204388,-73.95997779999999,The Adirondack,40.65269747313669,-73.9760573633351,Bar
12885,Midwood,40.6204388,-73.95997779999999,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant
12886,Midwood,40.6204388,-73.95997779999999,Savarese Italian Pastry Shop,40.62774685401071,-73.99661892317054,Bakery
12887,Midwood,40.6204388,-73.95997779999999,Dolly's Italian Ices,40.615368314804705,-73.91844643386376,Ice Cream Shop
12888,Midwood,40.6204388,-73.95997779999999,AM Thai Bistro,40.64681,-73.9701623,Thai Restaurant
12889,Midwood,40.6204388,-73.95997779999999,Carvel Ice Cream,40.58973,-73.960611,Ice Cream Shop
12890,Midwood,40.6204388,-73.95997779999999,Jus Juice,40.65220753942581,-73.94972287014488,Juice Bar
12891,Midwood,40.6204388,-73.95997779999999,Anthony's Place,40.592820541375296,-73.94862722323286,Italian Restaurant
12892,Mill Basin,40.6096768,-73.9114293,La Villa Pizzeria,40.616867412790334,-73.90985844032727,Pizza Place
12893,Mill Basin,40.6096768,-73.9114293,Dolly's Italian Ices,40.615368314804705,-73.91844643386376,Ice Cream Shop
12894,Mill Basin,40.6096768,-73.9114293,Mill Basin Kosher Deli,40.6156428997584,-73.91811660417666,Deli / Bodega
12895,Mill Basin,40.6096768,-73.9114293,Hard Times Sundaes,40.612313,-73.91642,Food Truck
12896,Mill Basin,40.6096768,-73.9114293,Original Pizza,40.620783494175456,-73.91728732300375,Pizza Place
12897,Mill Basin,40.6096768,-73.9114293,The Cookie House,40.60994527773813,-73.9206075668335,Snack Place
12898,Mill Basin,40.6096768,-73.9114293,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant
12899,Mill Basin,40.6096768,-73.9114293,Bath & Body Works,40.610974926471364,-73.92061938889594,Cosmetics Shop
12900,Mill Basin,40.6096768,-73.9114293,Pizza D' Amore,40.614757439632704,-73.91270423925742,Pizza Place
12901,Mill Basin,40.6096768,-73.9114293,Jamaica Bay Riding Academy,40.60778969727803,-73.89741617925309,Stables
12902,Mill Basin,40.6096768,-73.9114293,Gourmet Grill,40.61954308297777,-73.91611065315124,American Restaurant
12903,Mill Basin,40.6096768,-73.9114293,China New Star,40.616139667574146,-73.929742182026,Chinese Restaurant
12904,Mill Basin,40.6096768,-73.9114293,Dunkin',40.62135642490909,-73.91689612604006,Donut Shop
12905,Mill Basin,40.6096768,-73.9114293,Marine Park,40.59792234564146,-73.92099380493164,Park
12906,Mill Basin,40.6096768,-73.9114293,Panino Rustico,40.619681,-73.91908199999999,Café
12907,Mill Basin,40.6096768,-73.9114293,Mill Basin Bagel Cafe,40.61982990000001,-73.916547,Bagel Shop
12908,Mill Basin,40.6096768,-73.9114293,Marine Park Track,40.6074459029332,-73.93712734958784,Track
12909,Mill Basin,40.6096768,-73.9114293,Chipotle Mexican Grill,40.610484,-73.918934,Mexican Restaurant
12910,Mill Basin,40.6096768,-73.9114293,Fairway Market Georgetown,40.62615001105922,-73.9158483070298,Supermarket
12911,Mill Basin,40.6096768,-73.9114293,Starbucks,40.610795,-73.919635,Coffee Shop
12912,Mill Basin,40.6096768,-73.9114293,Primark,40.6095434,-73.9206335,Clothing Store
12913,Mill Basin,40.6096768,-73.9114293,Duane Reade,40.6225443,-73.9170047,Pharmacy
12914,Mill Basin,40.6096768,-73.9114293,Sweet Rosie,40.60950761879994,-73.93173880087984,Ice Cream Shop
12915,Mill Basin,40.6096768,-73.9114293,Max Adventures,40.61203,-73.925623,Event Space
12916,Mill Basin,40.6096768,-73.9114293,Wilkens Fine Foods,40.619949732169594,-73.9068799530954,Deli / Bodega
12917,Mill Basin,40.6096768,-73.9114293,Lenny & John's Pizza,40.62017177351357,-73.93435055405915,Pizza Place
12918,Mill Basin,40.6096768,-73.9114293,Carvel Ice Cream,40.61877044436057,-73.929569266128,Ice Cream Shop
12919,Mill Basin,40.6096768,-73.9114293,Walgreens,40.613008264211935,-73.91669405640647,Pharmacy
12920,Mill Basin,40.6096768,-73.9114293,Frozen Planet Yogurt,40.61940426424289,-73.91589698935043,Frozen Yogurt Shop
12921,Mill Basin,40.6096768,-73.9114293,Ulta Beauty,40.6104493,-73.9208763,Cosmetics Shop
12922,Mill Basin,40.6096768,-73.9114293,Lima Peruvian Restaurant,40.617069244384766,-73.9097671508789,Peruvian Restaurant
12923,Mill Basin,40.6096768,-73.9114293,Pronto Pizza,40.60732679131113,-73.94304067273121,Pizza Place
12924,Mill Basin,40.6096768,-73.9114293,Yoshi,40.615668413926294,-73.91805552591212,Japanese Restaurant
12925,Mill Basin,40.6096768,-73.9114293,Marine Park Golf Course,40.60060924699322,-73.9142213604846,Golf Course
12926,Mill Basin,40.6096768,-73.9114293,Marine Park Playground,40.607404025197226,-73.9383316040039,Playground
12927,Mill Basin,40.6096768,-73.9114293,Floyd Bennett Field,40.59322988304921,-73.89163970947266,National Park
12928,Mill Basin,40.6096768,-73.9114293,Salt Marsh Nature Center,40.604117238497544,-73.9304452800838,Other Great Outdoors
12929,Mill Basin,40.6096768,-73.9114293,Oasis Diner Restaurant,40.61786,-73.93211,Diner
12930,Mill Basin,40.6096768,-73.9114293,Gerritsen Beach Bagels,40.59305539598851,-73.92559432081805,Bagel Shop
12931,Mill Basin,40.6096768,-73.9114293,Michael's,40.607520171283014,-73.94304390996611,Italian Restaurant
12932,Mill Basin,40.6096768,-73.9114293,Brennan & Carr,40.60029524315701,-73.94219245563342,Sandwich Place
12933,Mill Basin,40.6096768,-73.9114293,Battista Restaurant,40.618746994912925,-73.93067866898521,Italian Restaurant
12934,Mill Basin,40.6096768,-73.9114293,Aviator Sports & Events Center,40.589889630162254,-73.89891475268549,Climbing Gym
12935,Mill Basin,40.6096768,-73.9114293,Walgreens,40.60087183938047,-73.9358736388931,Pharmacy
12936,Mill Basin,40.6096768,-73.9114293,Brenmans Prime Meat Market,40.596745880555545,-73.92972389465632,Food & Drink Shop
12937,Mill Basin,40.6096768,-73.9114293,Dunkin',40.59656315842759,-73.93368240798662,Donut Shop
12938,Mill Basin,40.6096768,-73.9114293,Five Below,40.626309,-73.915984,Discount Store
12939,Mill Basin,40.6096768,-73.9114293,Bionic Bagels,40.592647864562466,-73.94019897676507,Bagel Shop
12940,Mill Basin,40.6096768,-73.9114293,Sunny John Pizzeria,40.619233476813726,-73.92268802469867,Pizza Place
12941,Mill Basin,40.6096768,-73.9114293,Michael's Pastry Shop,40.60738531197826,-73.94337609670534,Dessert Shop
12942,Mill Basin,40.6096768,-73.9114293,Blue Mountain Farm,40.6309744234342,-73.92809302702906,Caribbean Restaurant
12943,Mill Basin,40.6096768,-73.9114293,Il Posto,40.62152451337157,-73.9050443872478,Italian Restaurant
12944,Mill Basin,40.6096768,-73.9114293,Canarsie Pier,40.62921477054044,-73.8847036802392,Park
12945,Mill Basin,40.6096768,-73.9114293,Roll N Roaster,40.584143455001524,-73.93955540497697,Sandwich Place
12946,Mill Basin,40.6096768,-73.9114293,Five Guys,40.62638781240482,-73.91645508720195,Burger Joint
12947,Mill Basin,40.6096768,-73.9114293,Aliotta Pastry Shop,40.618712045722454,-73.93085219454478,Bakery
12948,Mill Basin,40.6096768,-73.9114293,G & S Pork Store,40.60008420178529,-73.94530230198605,Deli / Bodega
12949,Mill Basin,40.6096768,-73.9114293,Emmons Avenue,40.584251323512994,-73.93470483897116,Scenic Lookout
12950,Mill Basin,40.6096768,-73.9114293,Glen Terrace,40.61929212042754,-73.92340122383578,Restaurant
12951,Mill Basin,40.6096768,-73.9114293,T&D Bakery,40.599975,-73.948278,Bakery
12952,Mill Basin,40.6096768,-73.9114293,Sakura,40.60185076318859,-73.93450273815975,Japanese Restaurant
12953,Mill Basin,40.6096768,-73.9114293,Nagoya Sushi,40.610420177453136,-73.95443181531823,Sushi Restaurant
12954,Mill Basin,40.6096768,-73.9114293,Boston Market,40.6292952,-73.9188159,American Restaurant
12955,Mill Basin,40.6096768,-73.9114293,E Sushi,40.61827238156151,-73.93208039606296,Sushi Restaurant
12956,Mill Basin,40.6096768,-73.9114293,Citizen Ink,40.59905671031633,-73.95542360263111,Tattoo Parlor
12957,Mill Basin,40.6096768,-73.9114293,Chipotle Mexican Grill,40.62640516930416,-73.91697560324246,Mexican Restaurant
12958,Mill Basin,40.6096768,-73.9114293,Marine Florists,40.6212491,-73.93495209999999,Flower Shop
12959,Mill Basin,40.6096768,-73.9114293,Donut Shoppe,40.59890460112716,-73.95624164085507,Donut Shop
12960,Mill Basin,40.6096768,-73.9114293,Sheepshead Bay Fruit & Vegetable,40.58846428661102,-73.95176490435107,Grocery Store
12961,Mill Basin,40.6096768,-73.9114293,Fisherman's Cove,40.63325949323799,-73.94756678556023,Caribbean Restaurant
12962,Mill Basin,40.6096768,-73.9114293,Taci's Beyti Restaurant,40.60960801100409,-73.96211811405868,Turkish Restaurant
12963,Mill Basin,40.6096768,-73.9114293,Walgreens,40.637339054570226,-73.89251410961151,Pharmacy
12964,Mill Basin,40.6096768,-73.9114293,Phở Hoài Restaurant,40.599216638985304,-73.95242240802057,Vietnamese Restaurant
12965,Mill Basin,40.6096768,-73.9114293,HomeGoods,40.631251351018,-73.94674023251736,Furniture / Home Store
12966,Mill Basin,40.6096768,-73.9114293,Starbucks,40.622770266554035,-73.93674540498883,Coffee Shop
12967,Mill Basin,40.6096768,-73.9114293,Bellarussian Xata,40.586439,-73.952113,Russian Restaurant
12968,Mill Basin,40.6096768,-73.9114293,Liman Restaurant,40.58336786775719,-73.94105317526062,Turkish Restaurant
12969,Mill Basin,40.6096768,-73.9114293,Mitoushi Sushi,40.58569319686678,-73.95178220076188,Sushi Restaurant
12970,Mill Basin,40.6096768,-73.9114293,Baile na nGael - Home of the Irish,40.592448991313,-73.92494386925192,Event Space
12971,Mill Basin,40.6096768,-73.9114293,Nora's Park Bench Cafe,40.61213859800751,-73.9408660129009,American Restaurant
12972,Mill Basin,40.6096768,-73.9114293,Anthony's Place,40.592820541375296,-73.94862722323286,Italian Restaurant
12973,Mill Basin,40.6096768,-73.9114293,Bedford Park,40.59287141750586,-73.94567012786865,Park
12974,Mill Basin,40.6096768,-73.9114293,Memo Shish Kebab,40.61033215867134,-73.95486474037169,Mediterranean Restaurant
12975,Mill Basin,40.6096768,-73.9114293,Zee Bagels,40.60036342808386,-73.9436358669437,Bagel Shop
12976,Mill Basin,40.6096768,-73.9114293,Opera Cafe Lounge,40.58384173638549,-73.94448064550176,Turkish Restaurant
12977,Mill Basin,40.6096768,-73.9114293,Kung Fu Tea (功夫茶),40.598626,-73.956542,Bubble Tea Shop
12978,Mill Basin,40.6096768,-73.9114293,Original Pizza,40.63782347477135,-73.89631479978561,Pizza Place
12979,Mill Basin,40.6096768,-73.9114293,Coffee Spot Cafe,40.587258106656215,-73.95278350925717,Café
12980,Mill Basin,40.6096768,-73.9114293,Gerritsen Beach,40.59237692175247,-73.92500875306413,Neighborhood
12981,Mill Basin,40.6096768,-73.9114293,King's Pizza,40.608538749073205,-73.95726770068309,Pizza Place
12982,Mill Basin,40.6096768,-73.9114293,Bassett Caterers,40.592149284403725,-73.95590269926214,Restaurant
12983,Mill Basin,40.6096768,-73.9114293,Canarsie Plaza Liquor Warehouse,40.645725124232214,-73.91316697089725,Liquor Store
12984,Mill Basin,40.6096768,-73.9114293,Perry's Restaurant,40.59899542432686,-73.9418670176015,Diner
12985,Mill Basin,40.6096768,-73.9114293,Island Burger,40.63447758032704,-73.94782786655928,Caribbean Restaurant
12986,Mill Basin,40.6096768,-73.9114293,Nike Factory Store,40.63019956253314,-73.9476787030543,Sporting Goods Shop
12987,Mill Basin,40.6096768,-73.9114293,Silver Krust,40.64249,-73.926862,Indian Restaurant
12988,Mill Basin,40.6096768,-73.9114293,V & S Pizza,40.58340642198233,-73.95088634944352,Pizza Place
12989,Mill Basin,40.6096768,-73.9114293,Jimmy's Famous Heroes,40.58412644421969,-73.95081094488873,Sandwich Place
12990,Mill Basin,40.6096768,-73.9114293,Nargis Cafe,40.58782731354533,-73.96050355872615,Eastern European Restaurant
12991,Mill Basin,40.6096768,-73.9114293,Safir Bakery,40.60022891508354,-73.94389002747907,Bakery
12992,Morningside Heights,40.8105443,-73.9620581,Sakura Park,40.813078,-73.962124,Park
12993,Morningside Heights,40.8105443,-73.9620581,Pisticci Ristorante,40.81401515598367,-73.9602659078139,Italian Restaurant
12994,Morningside Heights,40.8105443,-73.9620581,Riverside Park,40.806809433439135,-73.96865129470825,Park
12995,Morningside Heights,40.8105443,-73.9620581,Levain Bakery,40.80489688300106,-73.9550975367771,Bakery
12996,Morningside Heights,40.8105443,-73.9620581,The Winery,40.804334039223335,-73.95513768900541,Wine Shop
12997,Morningside Heights,40.8105443,-73.9620581,Hudson River Greenway Bike Path,40.819281875389116,-73.96073341369629,Bike Trail
12998,Morningside Heights,40.8105443,-73.9620581,Apollo Theater,40.80986187551455,-73.95018783469122,Theater
12999,Morningside Heights,40.8105443,-73.9620581,West Harlem Piers Park,40.81879256812002,-73.96102935944113,Park
13000,Morningside Heights,40.8105443,-73.9620581,Vinatería,40.80636168237169,-73.9540006076247,Wine Bar
13001,Morningside Heights,40.8105443,-73.9620581,Absolute Bagels,40.802494,-73.96745,Bagel Shop
13002,Morningside Heights,40.8105443,-73.9620581,Bo's Bagels,40.804029733133895,-73.95434982287227,Bagel Shop
13003,Morningside Heights,40.8105443,-73.9620581,Dinosaur Bar-B-Que,40.818146873796856,-73.9606735523417,BBQ Joint
13004,Morningside Heights,40.8105443,-73.9620581,Morningside Park Farmers Market,40.80139994360264,-73.95960609035657,Farmers Market
13005,Morningside Heights,40.8105443,-73.9620581,West 105th Street Dog Run - Riverside Park,40.80248358610179,-73.97144265286585,Dog Run
13006,Morningside Heights,40.8105443,-73.9620581,Mama's Too,40.80078,-73.967626,Pizza Place
13007,Morningside Heights,40.8105443,-73.9620581,Yoga To The People,40.79958793827724,-73.96819700736744,Yoga Studio
13008,Morningside Heights,40.8105443,-73.9620581,Sottocasa Pizzeria - Harlem,40.805550131828895,-73.94743518730202,Pizza Place
13009,Morningside Heights,40.8105443,-73.9620581,Fairway Market,40.81999621370494,-73.95973825129128,Supermarket
13010,Morningside Heights,40.8105443,-73.9620581,Central Park - North End,40.80017712692229,-73.9545119042229,Park
13011,Morningside Heights,40.8105443,-73.9620581,iLoveKickboxing,40.80172659999999,-73.9484543,Boxing Gym
13012,Morningside Heights,40.8105443,-73.9620581,Saiguette,40.79920874028028,-73.96277971431024,Vietnamese Restaurant
13013,Morningside Heights,40.8105443,-73.9620581,North Woods,40.79797006896165,-73.95535826683044,Park
13014,Morningside Heights,40.8105443,-73.9620581,babbalucci,40.80887484053778,-73.94479602674905,Pizza Place
13015,Morningside Heights,40.8105443,-73.9620581,Harlem Yoga Studio,40.80707697816692,-73.9440096915664,Yoga Studio
13016,Morningside Heights,40.8105443,-73.9620581,Kuppi Coffee Company,40.81897783101769,-73.97687031073288,Coffee Shop
13017,Morningside Heights,40.8105443,-73.9620581,Trader Joe's,40.819433423867,-73.9774333129283,Grocery Store
13018,Morningside Heights,40.8105443,-73.9620581,Fieldtrip,40.80175807709381,-73.9503264427185,African Restaurant
13019,Morningside Heights,40.8105443,-73.9620581,Fumo,40.821411987945496,-73.95049884872275,Italian Restaurant
13020,Morningside Heights,40.8105443,-73.9620581,Mitsuwa Marketplace,40.81625111476336,-73.97998764962125,Supermarket
13021,Morningside Heights,40.8105443,-73.9620581,Bill's Place,40.813366394224474,-73.94370055778845,Jazz Club
13022,Morningside Heights,40.8105443,-73.9620581,Red Rooster,40.8080269631909,-73.94482071443792,Southern / Soul Food Restaurant
13023,Morningside Heights,40.8105443,-73.9620581,The Edge Harlem,40.819691575695686,-73.94607292237941,American Restaurant
13024,Morningside Heights,40.8105443,-73.9620581,R.O.K.C,40.82365436586723,-73.95250628936665,Cocktail Bar
13025,Morningside Heights,40.8105443,-73.9620581,Orangetheory Fitness,40.81878300260786,-73.9777305402197,Gym
13026,Morningside Heights,40.8105443,-73.9620581,SoJo Spa Club,40.81878541641831,-73.97900860447066,Spa
13027,Morningside Heights,40.8105443,-73.9620581,NYPL Schomburg Center for Research in Black Culture,40.81457529607425,-73.94092798233032,Library
13028,Morningside Heights,40.8105443,-73.9620581,Riverside Park - Cherry Walk,40.798327546720095,-73.97611296628737,Scenic Lookout
13029,Morningside Heights,40.8105443,-73.9620581,Riverbank State Park,40.82569582502029,-73.9569354057312,State / Provincial Park
13030,Morningside Heights,40.8105443,-73.9620581,Matcha Love,40.81628905692951,-73.98000707693815,Ice Cream Shop
13031,Morningside Heights,40.8105443,-73.9620581,Pompette,40.81144045262374,-73.94233231124049,Wine Shop
13032,Morningside Heights,40.8105443,-73.9620581,Whole Foods Wine Store,40.794285332292894,-73.96655816729033,Wine Shop
13033,Morningside Heights,40.8105443,-73.9620581,Manhattanville Coffee,40.8214960193694,-73.94459457496639,Coffee Shop
13034,Morningside Heights,40.8105443,-73.9620581,Conservatory Garden Center Fountain,40.79389603752883,-73.95281553268433,Fountain
13035,Morningside Heights,40.8105443,-73.9620581,Conservatory Garden,40.793531,-73.952032,Garden
13036,Morningside Heights,40.8105443,-73.9620581,Harlem Cycle,40.817201307497854,-73.94259246278489,Cycle Studio
13037,Morningside Heights,40.8105443,-73.9620581,Whole Foods Market,40.79410991232108,-73.96663311005508,Grocery Store
13038,Morningside Heights,40.8105443,-73.9620581,North Meadow,40.79202709807077,-73.95985269664416,Park
13039,Morningside Heights,40.8105443,-73.9620581,Bikram Yoga Harlem,40.82567176513432,-73.9488869666513,Yoga Studio
13040,Morningside Heights,40.8105443,-73.9620581,East Meadow,40.79015961797437,-73.95549774169922,Field
13041,Morningside Heights,40.8105443,-73.9620581,Buceo 95,40.79355044721195,-73.97114630224263,Tapas Restaurant
13042,Morningside Heights,40.8105443,-73.9620581,Central Park - Vanderbilt Gate,40.79357926228954,-73.95174264907835,Plaza
13043,Morningside Heights,40.8105443,-73.9620581,Museum of the City of New York,40.792577607388715,-73.95207484136847,History Museum
13044,Morningside Heights,40.8105443,-73.9620581,Victoria's Secret PINK,40.806593113978714,-73.98883508568616,Lingerie Store
13045,Morningside Heights,40.8105443,-73.9620581,La Chula,40.798769726275275,-73.94150830553114,Mexican Restaurant
13046,Morningside Heights,40.8105443,-73.9620581,Harlem Public,40.82880273085878,-73.94868466193778,Bar
13047,Morningside Heights,40.8105443,-73.9620581,Riverside Park - 91st Street Garden,40.7928818700402,-73.97866122153226,Park
13048,Morningside Heights,40.8105443,-73.9620581,West Side Community Garden,40.78914123080959,-73.97198058871734,Garden
13049,Morningside Heights,40.8105443,-73.9620581,The Mermaid Inn,40.7887443662537,-73.97424322252336,Seafood Restaurant
13050,Morningside Heights,40.8105443,-73.9620581,Da Capo,40.78767941353058,-73.95389924539633,Café
13051,Morningside Heights,40.8105443,-73.9620581,Lion Lion,40.79644059716915,-73.9365204946498,Cocktail Bar
13052,Morningside Heights,40.8105443,-73.9620581,PlantShed,40.78699161930172,-73.97156685590744,Flower Shop
13053,Morningside Heights,40.8105443,-73.9620581,Mountain Bird,40.793851,-73.939942,French Restaurant
13054,Morningside Heights,40.8105443,-73.9620581,Pizzeria Sirenetta,40.78864019118798,-73.9742819869487,Italian Restaurant
13055,Morningside Heights,40.8105443,-73.9620581,Earl's Beer & Cheese,40.787331,-73.951725,American Restaurant
13056,Morningside Heights,40.8105443,-73.9620581,The Jewish Museum,40.7852755619908,-73.95741083193923,Museum
13057,Morningside Heights,40.8105443,-73.9620581,Central Park West - W 86th St,40.785416912200375,-73.96951937240297,Park
13058,Morningside Heights,40.8105443,-73.9620581,Jacqueline Kennedy Onassis Reservoir,40.78451894531291,-73.96096622161959,Reservoir
13059,Morningside Heights,40.8105443,-73.9620581,Central Park,40.78408342593807,-73.96485328674316,Park
13060,Morningside Heights,40.8105443,-73.9620581,Jacob's Pickles,40.78665323745776,-73.9756219616424,Southern / Soul Food Restaurant
13061,Morningside Heights,40.8105443,-73.9620581,Mott Haven Bar and Grill,40.80835745128496,-73.93053052178055,Restaurant
13062,Morningside Heights,40.8105443,-73.9620581,Riverside Park Promenade,40.788761710401126,-73.98291397770349,Waterfront
13063,Morningside Heights,40.8105443,-73.9620581,AMC Loews 84th Street 6,40.78677027405666,-73.97760838294472,Movie Theater
13064,Morningside Heights,40.8105443,-73.9620581,Charlies Bar & Kitchen,40.807797883326806,-73.92933020545459,Cocktail Bar
13065,Morningside Heights,40.8105443,-73.9620581,Cooper Hewitt Smithsonian Design Museum,40.78433310928044,-73.9577650572561,Art Museum
13066,Morningside Heights,40.8105443,-73.9620581,Patsy's Pizza - East Harlem,40.79710819178469,-73.93462555606577,Pizza Place
13067,Morningside Heights,40.8105443,-73.9620581,Vinyl Wine,40.786128664578506,-73.95077052391333,Wine Shop
13068,Morningside Heights,40.8105443,-73.9620581,Maison Pickle,40.786989737086394,-73.97778714345775,American Restaurant
13069,Morningside Heights,40.8105443,-73.9620581,Kitchen Arts & Letters,40.784225883561795,-73.95213507194228,Bookstore
13070,Morningside Heights,40.8105443,-73.9620581,Mokum,40.785355,-73.97681,Mediterranean Restaurant
13071,Morningside Heights,40.8105443,-73.9620581,Orwasher's Bakery,40.78455538760141,-73.9773885919887,Bakery
13072,Morningside Heights,40.8105443,-73.9620581,Equinox East 92nd Street,40.7825,-73.95058,Gym
13073,Morningside Heights,40.8105443,-73.9620581,Book Culture,40.7837186733246,-73.97428807873337,Bookstore
13074,Morningside Heights,40.8105443,-73.9620581,92nd Street Y,40.78307716230362,-73.95277200725201,Community Center
13075,Morningside Heights,40.8105443,-73.9620581,Marinara Pizza Upper East,40.78253758056964,-73.953358724926,Pizza Place
13076,Morningside Heights,40.8105443,-73.9620581,Zabar's,40.784624903925405,-73.97945623311766,Food & Drink Shop
13077,Morningside Heights,40.8105443,-73.9620581,Temple of Dendur,40.780411446833284,-73.96267533302307,Exhibit
